403	-M2 -m2 -M2
388	-m2 -M2 -M2
376	-M2 -M2 -m2
280	+M2 +M2 +m2
270	+m2 +M2 +M2
261	+M2 +m2 +M2
205	-M2 -M2 +M2
202	-M2 -m2 +m2
184	+M2 -M2 -M2
178	-M2 +M2 +M2
173	-m2 +m2 +M2
172	-m2 -M2 +M2
167	+m2 -m2 -M2
164	+M2 +M2 -M2
155	+M2 +m2 -m2
144	-M2 +M2 +m2
131	+M2 -M2 -m2
122	+m2 +M2 -M2
97	-M2 +M2 -M2
87	+M2 -M2 +M2
82	-M2 -M2 -M2
76	+m3 -m2 -M2
72	-m2 -M2 -m2
57	+M2 +M2 +M2
56	+M2 +m2 -m3
55	+M3 -M2 -M2
54	-M2 -M2 +M3
53	+m3 -M2 -m2
52	+m2 -m2 +m2
51	+M2 +M2 -M3
51	-M3 +M2 +M2
49	-m2 -M2 +m3
46	-m2 +m2 -m2
45	-M2 +M3 +m3
44	+m2 +M2 +m2
44	-m3 +M2 +m2
42	-M2 +M2 -M3
42	-m3 +m2 +M2
40	-m3 -M2 -M2
40	-M2 -M2 -m3
39	-M2 -m3 -M3
39	-m2 +m2 -m3
36	+m2 +M2 -m3
36	+M2 -M2 -m3
36	+M2 +M2 +m3
35	+m3 +M3 -M2
35	-M2 +m3 -m2
33	+m3 +M2 -M2
32	-M3 -m2 -M2
32	-m3 -M3 +M2
31	+M2 -M3 +M2
30	+m2 -m3 +M2
30	+M2 -m3 +m2
29	+M2 -M3 -m3
28	-M2 -m3 -M2
28	-M2 +M2 +m3
27	-M3 -m3 +M2
27	-M2 +M3 -M2
27	+M2 +m3 -m2
27	+m3 -m3 -M2
27	-M2 -m2 +m3
27	-M2 -m2 -M3
26	+m3 +M2 +M2
26	+m6 -m2 -M2
26	+M2 +m2 +M3
26	-m2 +m3 -M2
26	-M2 -m3 +m2
25	+m2 -m3 -m3
25	-m3 -M2 +M2
25	-m2 -M2 -m3
25	+M3 +m3 -M2
24	+M6 -M2 -M2
23	+M2 +m3 -M2
23	-m3 -m3 +m2
23	-m3 +m2 -m2
23	-M2 +m3 +M3
22	-M2 -m3 +M2
22	+m2 +M3 +m3
22	-m3 -M3 -m2
22	+M3 +m3 +M2
21	-m3 -M3 -m3
20	+M2 +m3 -m3
19	+m2 -m3 -M2
19	+M3 +m3 -m2
19	-m3 +m3 +M2
19	-M3 +M2 -M2
19	+M2 -m3 -M3
19	-M3 -m2 +m2
19	+m7 -m2 -M2
19	-m3 -M2 -m2
18	+M2 -M3 -m2
18	-m3 +M2 -M2
18	-M3 +M3 +m3
18	+m3 -m3 -M3
18	+M3 +m3 -m3
17	+m3 -M2 -m3
17	-m3 -m3 -M3
17	-m2 -M3 +M2
17	+M3 -M2 +M2
16	+m3 -m2 +m2
16	-M2 -M2 +M6
16	-m2 +m2 +m3
16	-m3 -M3 +M3
15	+m2 -m3 -M3
15	+m2 -m3 +m3
15	+m2 +M2 +m3
15	-M2 +M6 -M2
15	-m3 +m2 -m3
15	+M3 +m2 +M2
14	+m2 +M3 -M2
14	-m3 -M3 +M6
14	-M2 -m3 +m3
14	-M3 -m3 -M2
14	+m3 +M3 +m2
14	-m3 +M2 -M3
14	+m2 A1 +m2
14	-m2 +m2 -M3
14	-M2 +M2 -m3
14	+M2 +m3 +M3
13	-M2 +M3 +m2
13	-m3 +m3 -m2
13	-M3 +M3 -M2
13	+M2 -M2 +M3
13	-m3 +m3 +M3
12	+M2 -M3 +M3
12	-m2 -M3 -m3
12	-m2 +m2 +M3
12	-M3 +M6 -M2
12	-m2 -M2 -M3
12	+m2 -M2 -M2
12	-M3 -m3 +m3
12	+m2 +M2 -m2
12	+M3 -M2 -m3
12	-M3 -m3 -m3
11	+M3 +m3 +m3
11	+m2 -m2 +m3
11	+M2 -M3 -M2
11	+m2 -M3 -m3
11	-M3 -m2 +m3
11	-M2 -m2 +m6
11	-m3 +m6 -m2
11	+m3 -M2 +M3
11	+m3 -m2 -M3
11	+M2 +m3 +M2
11	+M2 +m2 -M2
11	+M2 -m3 -M2
11	+M2 -M6 +M2
11	+m3 +M3 +m3
10	+m2 -M2 -m2
10	+M2 -m2 +m2
10	-M3 -m3 -m2
10	-m3 -m2 +m2
10	+m3 +m3 -m2
10	-M3 -m3 -M3
10	+M3 -M3 -m3
10	+M2 -m2 -M2
10	-M3 +M2 -m3
10	+M3 +m2 -m2
10	+M2 +M2 -M6
10	+M3 -M3 -m2
10	-M3 -M2 -m2
10	+m2 +M6 -M2
9	-M2 -M2 +m3
9	-m2 -m2 +m2
9	+m3 -m3 +m3
9	-m2 +m3 +M3
9	+m2 +m3 +M3
9	+m3 +m3 -m3
9	-M2 +m3 -m3
9	-m2 +M2 +M2
9	-M2 -m3 -m3
9	-m2 -M2 +m6
9	-m2 +m2 +m2
