809	-M2 -M2
745	-m2 -M2
696	-M2 -m2
614	+M2 +M2
535	+M2 +m2
528	-M2 +M2
520	+m2 +M2
470	+M2 -M2
335	-m2 +m2
258	+m2 -m2
147	-M2 -m3
130	-m3 -M3
123	+m2 -m3
120	+m3 -m2
117	+M2 -M3
116	-m3 -M2
111	+M3 +m3
110	+m3 -M2
108	-m3 +m2
106	-m3 +M2
103	+M2 +m3
101	-M2 +M3
98	+M3 -M2
98	-M3 -m3
97	-M3 +M2
88	-M2 +m3
84	+m3 -m3
80	+m3 +M3
76	+m3 +M2
75	-M3 -m2
75	-m3 +m3
71	+M2 -m3
68	-m3 -m3
65	-m2 +m3
61	-m2 -M3
54	+m2 +M3
48	-M3 +M3
47	+M3 +m2
43	+M6 -M2
36	+m6 -m2
33	+m3 +m3
32	+M3 -M3
31	-M2 +M6
29	+m2 -M2
28	-M3 -M2
27	+m2 -M3
27	+m6 -m3
26	-M2 -M3
24	+M2 -m2
24	+m2 +m3
24	-M3 +M6
22	+m7 -m2
21	-m3 +m6
21	-m2 +M2
20	+M2 +M3
20	+m2 +M6
19	A1 +m2
18	+m2 +m2
18	-m3 -m2
17	-m6 +m3
17	-m2 +m6
17	-M6 +M2
16	+M2 +m6
16	+M2 -M6
16	-M2 +m6
15	+M3 +M2
15	-M3 +m3
15	+M6 -M3
15	+M7 -m3
15	-M6 +M6
14	+m2 A1
14	-M2 +m2
14	-M3 +m2
13	-M2 -m6
13	+m2 -m6
12	+M3 -m2
12	-m2 -M6
12	-m6 -M2
12	-m2 -m3
11	-d5 +m2
11	+M6 -M6
11	+m3 -M3
11	+M2 +m7
11	+M6 -m3
10	-M6 -m2
10	-M3 +m7
10	+d8 -m3
10	+m7 -M2
9	+m7 -m3
9	-m2 -m2
9	-M6 -M2
9	-m6 +m2
8	-M3 +M7
8	+m2 -M6
8	+m3 -m6
8	-M2 +m7
7	+d5 -m2
7	-M2 -M6
7	-m3 +M3
7	+M6 -m2
7	-m7 +m7
7	-m3 +d5
7	+m6 -M2
7	-m3 -m6
7	-m7 +M2
7	+m3 -m7
7	-m2 -m6
6	+m2 -m7
6	+M3 -M6
6	-m6 +m6
6	-M3 -M6
6	d1 -m2
6	+M6 +m2
6	-m3 +d8
6	+M6 +M3
6	+m2 +A4
6	-M2 +M7
6	-M7 +M7
5	+M6 d1
5	-m3 -A5
5	+M6 +m3
5	+A4 +m2
5	+m3 -A8
5	+m6 +M3
