"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":3400},{""page_index"":1,""viewing_time"":11591},{""page_index"":2,""viewing_time"":9040}]","24031","instructions","0","24040","0.0-0.0","10101","","","",""
"","3874","survey-text","1","27915","0.0-1.0","10101","{""Q0"":""54""}","","",""
"","8620","survey-text","2","36537","0.0-2.0","10101","{""Q0"":""Completed Doctorate""}","","",""
"","7367","survey-text","3","43905","0.0-3.0","10101","{""Q0"":""29""}","","",""
"","8855","survey-text","4","52761","0.0-4.0","10101","{""Q0"":""moveable do""}","","",""
"","5207","survey-text","5","57969","0.0-5.0","10101","{""Q0"":""cello""}","","",""
"","10112","survey-text","6","68081","0.0-6.0","10101","{""Q0"":""DMA cello performance""}","","",""
"","6199","survey-text","7","74282","0.0-7.0","10101","{""Q0"":""Kutztown University""}","","",""
"[{""page_index"":0,""viewing_time"":3414},{""page_index"":1,""viewing_time"":30031},{""page_index"":2,""viewing_time"":3656},{""page_index"":3,""viewing_time"":5552}]","42653","instructions","8","116937","0.0-8.0","10101","","","",""
"","34701","image-button-response","9","151643","0.0-9.0-0.0","10101","","img/Berkowitz379.png","2",""
"","15118","image-button-response","10","166762","0.0-9.0-1.0","10101","","img/Berkowitz379.png","9",""
"","11448","image-slider-response","11","178213","0.0-9.0-2.0","10101","","","","79"
"","17452","image-slider-response","12","195666","0.0-9.0-3.0","10101","","","","25"
"","42479","image-button-response","13","238148","0.0-9.0-4.0","10101","","img/Berkowitz379.png","1",""
"","15295","image-button-response","14","253444","0.0-9.0-0.1","10101","","img/Berkowitz59.png","1",""
"","25751","image-button-response","15","279196","0.0-9.0-1.1","10101","","img/Berkowitz59.png","1",""
"","5783","image-slider-response","16","284980","0.0-9.0-2.1","10101","","","","50"
"","5632","image-slider-response","17","290613","0.0-9.0-3.1","10101","","","","82"
"","3006","image-button-response","18","293621","0.0-9.0-4.1","10101","","img/Berkowitz59.png","1",""
"","31030","image-button-response","19","324653","0.0-9.0-0.2","10101","","img/Berkowitz282.png","0",""
"","3534","image-button-response","20","328189","0.0-9.0-1.2","10101","","img/Berkowitz282.png","5",""
"","3998","image-slider-response","21","332189","0.0-9.0-2.2","10101","","","","50"
"","4158","image-slider-response","22","336349","0.0-9.0-3.2","10101","","","","35"
"","1733","image-button-response","23","338085","0.0-9.0-4.2","10101","","img/Berkowitz282.png","1",""
"","24967","image-button-response","24","363054","0.0-9.0-0.3","10101","","img/Berkowitz70.png","1",""
