berk156shan.txt,2.663
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,2.663
berk156shan.txt,2.663
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,2.663
berk156shan.txt,2.663
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,3.026
berk156shan.txt,4.248
berk156shan.txt,3.026
berk156shan.txt,2.373
berk156shan.txt,3.833
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,3.026
berk156shan.txt,5.833
berk156shan.txt,3.833
berk156shan.txt,2.663
berk156shan.txt,3.833
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,2.663
berk156shan.txt,3.248
berk156shan.txt,2.373
berk156shan.txt,2.663
berk156shan.txt,3.833
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,3.248
berk156shan.txt,3.026
berk156shan.txt,3.248
berk156shan.txt,2.663
berk156shan.txt,3.026
berk156shan.txt,3.026
berk156shan.txt,3.026
berk156shan.txt,2.663
berk156shan.txt,3.248
berk156shan.txt,3.026
berk156shan.txt,3.248
berk156shan.txt,2.373
berk156shan.txt,3.026
berk156shan.txt,4.248
berk156shan.txt,3.026
berk156shan.txt,2.373
berk156shan.txt,3.026
berk156shan.txt,3.026
berk156shan.txt,4.248
berk156shan.txt,3.026
berk156shan.txt,3.026
berk156shan.txt,2.663
berk156shan.txt,2.373
berk156shan.txt,2.663
berk156shan.txt,3.248
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,1.858
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,3.858
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,1.158
berk26shan.txt,1.858
berk26shan.txt,3.273
berk26shan.txt,1.158
berk26shan.txt,1.858
berk26shan.txt,1.858
berk26shan.txt,1.858
berk26shan.txt,3.273
berk26shan.txt,1.858
berk26shan.txt,1.858
berk26shan.txt,1.858
berk26shan.txt,1.158
berk26shan.txt,3.858
berk26shan.txt,3.858
berk26shan.txt,4.858
berk26shan.txt,3.858
berk26shan.txt,1.158
berk26shan.txt,3.273
berk26shan.txt,1.158
berk282shan.txt,3.129
berk282shan.txt,3.129
berk282shan.txt,3.129
berk282shan.txt,2.129
berk282shan.txt,3.129
berk282shan.txt,2.129
berk282shan.txt,4.129
berk282shan.txt,2.129
berk282shan.txt,2.322
berk282shan.txt,2.544
berk282shan.txt,2.322
berk282shan.txt,2.322
berk282shan.txt,2.129
berk282shan.txt,4.129
berk282shan.txt,2.322
berk282shan.txt,2.544
berk282shan.txt,4.129
berk282shan.txt,2.544
berk282shan.txt,2.544
berk282shan.txt,4.129
berk282shan.txt,2.544
berk282shan.txt,2.322
berk282shan.txt,3.129
berk282shan.txt,2.129
berk282shan.txt,4.129
berk282shan.txt,2.322
berk282shan.txt,2.544
berk282shan.txt,2.129
berk282shan.txt,2.322
berk282shan.txt,3.129
berk282shan.txt,4.129
berk282shan.txt,2.129
berk282shan.txt,3.129
berk282shan.txt,2.129
berk282shan.txt,3.129
berk294shan.txt,2.415
berk294shan.txt,2.678
berk294shan.txt,3.193
berk294shan.txt,2.415
berk294shan.txt,2.830
berk294shan.txt,3.000
berk294shan.txt,2.678
berk294shan.txt,3.415
berk294shan.txt,3.415
berk294shan.txt,2.830
berk294shan.txt,3.415
berk294shan.txt,2.830
berk294shan.txt,3.000
berk294shan.txt,2.830
berk294shan.txt,3.415
berk294shan.txt,3.415
berk294shan.txt,2.415
berk294shan.txt,3.678
berk294shan.txt,2.415
berk294shan.txt,3.415
berk294shan.txt,3.415
berk294shan.txt,2.830
berk294shan.txt,3.000
berk294shan.txt,2.678
berk294shan.txt,3.193
berk294shan.txt,3.678
berk294shan.txt,2.415
berk294shan.txt,2.678
berk294shan.txt,3.193
berk294shan.txt,2.415
berk294shan.txt,3.678
berk294shan.txt,2.415
berk294shan.txt,3.415
berk294shan.txt,2.415
berk294shan.txt,3.678
berk294shan.txt,2.678
berk294shan.txt,3.000
berk294shan.txt,2.678
berk294shan.txt,3.678
berk294shan.txt,2.415
berk294shan.txt,3.193
berk294shan.txt,2.678
berk294shan.txt,3.000
berk294shan.txt,2.830
berk294shan.txt,3.193
berk294shan.txt,3.193
berk294shan.txt,2.678
berk294shan.txt,3.000
berk294shan.txt,2.830
berk294shan.txt,3.415
berk294shan.txt,3.415
berk294shan.txt,2.415
berk294shan.txt,6.000
berk294shan.txt,2.415
berk294shan.txt,3.415
berk294shan.txt,3.415
berk294shan.txt,2.830
berk294shan.txt,3.000
berk294shan.txt,2.678
berk294shan.txt,3.193
berk294shan.txt,2.415
berk294shan.txt,2.678
berk294shan.txt,3.000
berk294shan.txt,2.830
berk312shan.txt,3.524
berk312shan.txt,4.524
berk312shan.txt,2.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,3.524
berk312shan.txt,4.524
berk312shan.txt,2.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,3.524
berk312shan.txt,4.524
berk312shan.txt,3.524
berk312shan.txt,2.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,4.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,2.716
berk312shan.txt,3.524
berk312shan.txt,4.524
berk312shan.txt,3.524
berk312shan.txt,3.524
berk312shan.txt,4.524
berk312shan.txt,3.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,2.524
berk312shan.txt,4.524
berk312shan.txt,2.716
berk312shan.txt,2.524
berk312shan.txt,2.524
berk312shan.txt,3.524
berk312shan.txt,2.524
berk312shan.txt,2.524
berk312shan.txt,3.524
berk312shan.txt,3.939
berk312shan.txt,3.524
berk312shan.txt,3.939
berk312shan.txt,2.524
berk312shan.txt,4.524
berk312shan.txt,2.524
berk312shan.txt,2.524
berk312shan.txt,3.939
berk312shan.txt,3.524
berk334shan.txt,3.322
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.807
berk334shan.txt,2.222
berk334shan.txt,2.222
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.807
berk334shan.txt,2.222
berk334shan.txt,3.322
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,5.129
berk334shan.txt,5.129
berk334shan.txt,2.807
berk334shan.txt,4.544
berk334shan.txt,4.544
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,5.129
berk334shan.txt,2.959
berk334shan.txt,5.129
berk334shan.txt,2.959
berk334shan.txt,5.129
berk334shan.txt,2.222
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,2.807
berk334shan.txt,2.222
berk334shan.txt,2.959
berk334shan.txt,6.129
berk334shan.txt,3.322
berk334shan.txt,3.322
berk334shan.txt,2.222
berk334shan.txt,2.807
berk334shan.txt,4.544
berk334shan.txt,2.807
berk334shan.txt,2.222
berk334shan.txt,2.807
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,2.222
berk334shan.txt,2.807
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,3.322
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.807
berk334shan.txt,2.222
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,3.322
berk334shan.txt,6.129
berk334shan.txt,2.959
berk334shan.txt,2.222
berk334shan.txt,2.807
berk334shan.txt,2.959
berk334shan.txt,2.959
berk334shan.txt,3.322
berk334shan.txt,5.129
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.868
berk379shan.txt,3.190
berk379shan.txt,2.489
berk379shan.txt,3.605
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.868
berk379shan.txt,3.190
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,3.190
berk379shan.txt,3.605
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,2.489
berk379shan.txt,5.190
berk379shan.txt,2.489
berk379shan.txt,2.868
berk379shan.txt,2.489
berk379shan.txt,3.190
berk379shan.txt,5.190
berk379shan.txt,2.868
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,4.190
berk379shan.txt,2.868
berk379shan.txt,2.489
berk379shan.txt,3.605
berk379shan.txt,4.190
berk379shan.txt,2.868
berk379shan.txt,2.489
berk379shan.txt,3.190
berk379shan.txt,3.382
berk379shan.txt,2.868
berk379shan.txt,2.489
berk379shan.txt,3.190
berk379shan.txt,3.382
berk379shan.txt,3.605
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.868
berk379shan.txt,3.190
berk379shan.txt,2.489
berk379shan.txt,3.605
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.868
berk379shan.txt,3.190
berk379shan.txt,4.190
berk379shan.txt,2.489
berk379shan.txt,3.605
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,4.190
berk379shan.txt,2.489
berk379shan.txt,5.190
berk379shan.txt,2.489
berk379shan.txt,2.868
berk379shan.txt,6.190
berk379shan.txt,2.489
berk379shan.txt,5.190
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.489
berk379shan.txt,3.382
berk379shan.txt,2.489
berk382shan.txt,2.619
berk382shan.txt,2.619
berk382shan.txt,2.426
berk382shan.txt,1.967
berk382shan.txt,1.967
berk382shan.txt,1.967
berk382shan.txt,3.841
berk382shan.txt,3.104
berk382shan.txt,1.967
berk382shan.txt,2.619
berk382shan.txt,1.967
berk382shan.txt,4.426
berk382shan.txt,3.426
berk382shan.txt,2.426
berk382shan.txt,2.426
berk382shan.txt,2.426
berk382shan.txt,3.426
berk382shan.txt,2.426
berk382shan.txt,3.841
berk382shan.txt,2.619
berk382shan.txt,3.104
berk382shan.txt,3.104
berk382shan.txt,3.841
berk382shan.txt,3.104
berk382shan.txt,3.841
berk382shan.txt,2.619
berk382shan.txt,1.967
berk382shan.txt,3.841
berk382shan.txt,3.104
berk382shan.txt,1.967
berk382shan.txt,3.841
berk382shan.txt,2.426
berk382shan.txt,3.426
berk382shan.txt,2.619
berk382shan.txt,2.426
berk382shan.txt,3.426
berk382shan.txt,4.426
berk382shan.txt,1.967
berk382shan.txt,1.967
berk382shan.txt,1.967
berk382shan.txt,2.426
berk382shan.txt,1.967
berk382shan.txt,2.619
berk3shan.txt,3.322
berk3shan.txt,2.737
berk3shan.txt,1.515
berk3shan.txt,1.515
berk3shan.txt,2.000
berk3shan.txt,2.737
berk3shan.txt,2.000
berk3shan.txt,1.515
berk3shan.txt,2.737
berk3shan.txt,1.515
berk3shan.txt,1.515
berk3shan.txt,2.000
berk3shan.txt,2.737
berk3shan.txt,2.737
berk3shan.txt,2.000
berk3shan.txt,1.515
berk3shan.txt,2.000
berk3shan.txt,1.515
berk3shan.txt,2.737
berk3shan.txt,3.322
berk417shan.txt,1.945
berk417shan.txt,1.945
berk417shan.txt,2.945
berk417shan.txt,3.267
berk417shan.txt,3.267
berk417shan.txt,2.945
berk417shan.txt,3.267
berk417shan.txt,2.945
berk417shan.txt,3.267
berk417shan.txt,3.267
berk417shan.txt,3.267
berk417shan.txt,3.945
berk417shan.txt,3.267
berk417shan.txt,1.945
