dataset.id	melody.id	note.id	melody.name	vertint12	articulation	comma	voice	ornament	dyn	phrase	bioi	deltast	accidental	mpitch	cpitch	barlength	pulses	tempo	mode	keysig	dur	onset	cpitch.order.ltm.cpint	cpitch.order.stm.cpint	cpitch.weight.ltm	cpitch.weight.stm	cpitch.weight.ltm.cpint	cpitch.weight.stm.cpint	cpitch.probability	cpitch.information.content	cpitch.entropy	cpitch.43	cpitch.44	cpitch.45	cpitch.46	cpitch.47	cpitch.48	cpitch.49	cpitch.50	cpitch.51	cpitch.52	cpitch.53	cpitch.54	cpitch.55	cpitch.56	cpitch.57	cpitch.58	cpitch.59	cpitch.60	cpitch.61	cpitch.62	cpitch.63	cpitch.64	cpitch.65	cpitch.66	cpitch.67	cpitch.68	cpitch.69	cpitch.70	cpitch.71	cpitch.72	cpitch.73	cpitch.74	cpitch.75	cpitch.76	cpitch.77	probability	information.content	entropy	
2	5	44	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	0	34	59	48	2	NA	NA	3	12	492	6	1	0.99900764	9.92292e-4	0.99999994	1.0	0.0065250155	7.2598033	1.4771334	1.4015942e-5	1.4015942e-5	1.4015942e-5	1.4015942e-5	9.792232e-5	1.4015942e-5	2.1015458e-5	6.297768e-5	2.801261e-5	7.308626e-4	3.500801e-5	0.0026650603	5.9346535e-4	0.11045854	0.7292036	0.053907827	0.0065250155	0.0024525581	0.06236186	0.020549864	0.0030485692	0.003748761	2.801261e-5	0.0014207014	3.099427e-4	7.5944955e-4	4.9255113e-4	2.1015458e-5	3.2322644e-4	1.4015942e-5	1.4015942e-5	1.4015942e-5	1.4015942e-5	1.4015942e-5	1.4015942e-5	0.0065250155	7.2598033	1.4771334	
2	5	45	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	0	33	57	48	2	NA	NA	3	6	504	2	1	0.90409786	0.09590219	1.0	1.0	0.23980872	2.060044	3.1048276	3.4192836e-4	3.4192836e-4	3.4192836e-4	3.4192836e-4	0.004083989	3.4192836e-4	4.933315e-4	0.0013319968	6.398758e-4	0.005987235	7.8291e-4	0.03364094	0.011968553	0.03474531	0.23980872	0.09872107	0.17776325	0.08899174	0.2186252	0.010680731	0.026281975	0.022534214	6.398758e-4	0.00625725	0.0050126775	0.0038456128	9.232078e-4	4.933315e-4	0.0019860333	3.4192836e-4	3.4192836e-4	3.4192836e-4	3.4192836e-4	3.4192836e-4	3.4192836e-4	0.23980872	2.060044	3.1048276	
2	5	46	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	0	34	59	48	2	NA	NA	3	6	510	3	2	0.7214189	0.27858108	1.0	1.0	0.08317194	3.5877593	2.3722098	1.2425445e-4	1.2425445e-4	5.058033e-4	1.2425445e-4	1.6647442e-4	3.6774928e-4	2.048711e-4	0.0033774711	2.4065418e-4	0.008596839	0.001858072	0.0144080315	0.36674944	0.33505625	0.12108704	0.009532567	0.08317194	0.005808795	0.013804731	0.020684162	2.048711e-4	0.0054581854	0.0021403662	0.00222027	0.0016240892	1.6647442e-4	0.001198117	1.2425445e-4	1.2425445e-4	1.2425445e-4	1.2425445e-4	1.2425445e-4	1.2425445e-4	1.2425445e-4	1.2425445e-4	0.08317194	3.5877593	2.3722098	
2	5	47	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	1	35	61	48	2	NA	NA	3	6	516	3	1	0.9585139	0.04148604	1.0	1.0	0.37349805	1.4208274	2.4047108	3.9813687e-5	3.9813687e-5	3.9813687e-5	3.9813687e-5	0.0029866104	3.9813687e-5	5.8724356e-5	0.0035654537	7.7370205e-5	0.018297719	0.0021228632	0.0046179984	0.0323845	0.015879923	0.19255182	0.0071336	0.03830638	0.28118762	0.37349805	0.011630777	0.0014875513	0.009984132	7.7370205e-5	7.926282e-4	2.4458903e-4	2.2176914e-4	0.002138925	5.8724356e-5	2.5708132e-4	3.9813687e-5	3.9813687e-5	3.9813687e-5	3.9813687e-5	3.9813687e-5	3.9813687e-5	0.37349805	1.4208274	2.4047108	
2	5	48	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	0	34	59	48	2	NA	NA	3	6	522	4	1	0.9454376	0.054562353	1.0	1.0	0.2927966	1.7720293	2.5031595	2.42664e-5	2.42664e-5	2.42664e-5	2.42664e-5	2.42664e-5	2.42664e-5	0.010461863	2.42664e-5	3.5603163e-5	0.008214878	4.6731562e-5	0.010257756	4.7726618e-4	0.0019213974	0.044619024	0.0077119544	0.2927966	0.004183399	0.20095699	0.27877596	0.12310847	0.008877281	8.8391005e-4	0.0049247933	4.6731562e-5	4.7504588e-4	1.5019026e-4	1.3203791e-4	4.8691992e-4	3.5603163e-5	1.5275402e-4	2.42664e-5	2.42664e-5	2.42664e-5	2.42664e-5	0.2927966	1.7720293	2.5031595	
2	5	49	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	0	33	57	48	2	NA	NA	3	12	528	5	2	0.9989319	0.0010681131	0.99999994	1.0	0.7599542	0.39601558	1.3427551	5.142993e-6	5.142993e-6	5.142993e-6	5.142993e-6	3.59262e-5	5.142993e-6	7.711147e-6	2.3106315e-5	1.0278373e-5	2.6817663e-4	1.2844905e-5	0.0019064144	2.1770356e-4	0.020141494	0.7599542	0.042538617	0.028005004	8.998934e-4	0.1063836	0.0010551474	0.0011180581	0.035669833	1.0278373e-5	9.859031e-4	1.13742106e-4	2.7858716e-4	1.806873e-4	7.711147e-6	1.1857606e-4	5.142993e-6	5.142993e-6	5.142993e-6	5.142993e-6	5.142993e-6	5.142993e-6	0.7599542	0.39601558	1.3427551	
2	5	50	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	32	56	48	2	NA	NA	3	12	540	6	2	0.97850186	0.021498159	1.0	1.0	0.46131176	1.116186	2.0612724	1.827897e-5	1.827897e-5	1.227105e-4	1.827897e-5	2.7180491e-5	7.963819e-5	3.6017213e-5	0.0023452104	4.480606e-5	0.02582976	7.1669323e-4	0.010201267	0.11248468	0.46131176	0.01407947	0.0030201136	0.31781283	0.003363274	0.031227613	0.009499594	3.6017213e-5	0.003167808	3.9822154e-4	0.0029746497	5.97105e-4	2.7180491e-5	3.9524047e-4	1.827897e-5	1.827897e-5	1.827897e-5	1.827897e-5	1.827897e-5	1.827897e-5	1.827897e-5	1.827897e-5	0.46131176	1.116186	2.0612724	
2	5	51	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	31	54	48	2	NA	NA	3	12	552	6	3	0.9138632	0.08613676	0.99999994	1.0	0.6054868	0.7238326	1.587256	3.7353824e-5	2.2112556e-4	3.7353824e-5	5.4107615e-5	1.4766648e-4	7.037774e-5	0.003510416	0.0010985977	9.5787854e-4	0.011145805	0.00172347	0.6054868	0.0058801332	0.04507299	0.2912382	0.012692219	0.005659161	0.001279641	0.0092030745	7.037774e-5	7.021368e-4	0.002805621	1.9206967e-4	1.01943275e-4	5.4107615e-5	2.2112556e-4	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	3.7353824e-5	0.6054868	0.7238326	1.587256	
2	5	52	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	28	49	48	2	NA	NA	3	12	564	7	2	0.98535144	0.014648591	1.0	1.0	0.002523538	8.630337	1.8756928	9.325135e-6	1.45003805e-5	4.5149034e-5	1.9647696e-5	5.22687e-4	2.4774798e-5	0.002523538	4.2217466e-4	0.0030462227	0.57132745	0.06608087	0.013858363	0.0017711679	0.2433527	0.010411716	0.0021676004	0.06261776	1.9647696e-5	0.010679591	0.003310812	5.2603387e-4	0.0062481537	1.45003805e-5	8.8337855e-4	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	9.325135e-6	0.002523538	8.630337	1.8756928	
2	5	53	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	28	49	48	2	NA	NA	3	12	576	3	1	0.8260468	0.17395315	1.0	1.0	0.048898023	4.3540797	3.0319917	4.7218037e-4	0.007028245	0.012803877	0.032991406	0.085903734	0.034459557	0.048898023	0.32257912	0.14395426	0.005986051	0.00808516	0.17256878	3.7523478e-4	0.004659968	0.065485045	0.044699017	5.650726e-4	2.7261465e-4	0.005639899	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	1.60798e-4	0.048898023	4.3540797	3.0319917	
2	5	54	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	31	54	48	2	NA	NA	3	12	588	2	2	0.74398786	0.25601217	1.0	1.0	0.09970184	3.326236	3.258635	8.877559e-4	0.027515477	0.009399658	0.028078444	0.15877472	0.089221574	0.096146315	0.08218525	0.23759739	0.00874483	0.0161442	0.09970184	7.2177744e-4	0.00871286	0.12368102	0.0034169578	0.0010436185	5.4129394e-4	0.0021021964	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	3.3646522e-4	0.09970184	3.326236	3.258635	
2	5	55	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	31	54	48	2	NA	NA	3	12	600	3	1	0.30549055	0.6945093	1.0	1.0	0.49642953	1.0103391	2.8421571	0.0012290843	0.003214966	0.0020042493	0.0015485516	0.012287428	0.0016639698	0.06376527	0.0048814183	0.033496033	0.05527271	0.05312467	0.49642953	0.03672908	0.12222948	0.006424305	0.02604221	0.026745412	0.0015485516	0.017156575	0.013020672	0.002192751	0.0017636005	0.0014093616	0.0023004464	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.0012290843	0.49642953	1.0103391	2.8421571	
2	5	56	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	28	49	48	2	NA	NA	3	12	612	3	3	0.6898204	0.3101796	1.0	0.99999994	0.36216938	1.4652635	2.899072	3.759795e-4	5.121365e-4	0.001134257	6.3350244e-4	0.005885318	7.45152e-4	0.36216938	0.006212607	0.021077104	0.1758212	0.08557646	0.12106708	0.0552852	0.09543531	0.00564345	0.01105507	0.027720371	6.3350244e-4	0.0060879276	0.0072218585	0.002660949	8.497126e-4	5.121365e-4	0.0015483908	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	3.759795e-4	0.36216938	1.4652635	2.899072	
2	5	57	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	28	49	48	2	NA	NA	3	12	624	3	3	0.66101897	0.33898112	1.0	1.0	0.45421174	1.138563	2.741558	6.062732e-4	0.009442555	0.008507983	0.032207977	0.06924085	0.033326987	0.45421174	0.044609156	0.06993349	0.0046273954	0.009195984	0.13458909	5.0443196e-4	0.005916993	0.10336596	0.010110554	6.9997506e-4	3.9063307e-4	0.004415518	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	2.560377e-4	0.45421174	1.138563	2.741558	
2	5	58	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	0	33	57	48	2	NA	NA	3	12	636	3	3	0.7486862	0.2513138	1.0	1.0	0.3959852	1.3364817	2.8096967	5.3065596e-4	0.018416004	0.0057029994	0.017067302	0.09757188	0.054630157	0.058540754	0.04964277	0.14454229	0.005303281	0.009690928	0.12926601	4.3087883e-4	0.005209764	0.3959852	0.002059945	6.244604e-4	3.2254908e-4	0.001263447	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	1.9989356e-4	0.3959852	1.3364817	2.8096967	
2	5	59	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	0	33	57	48	2	NA	NA	3	12	648	2	1	0.58727616	0.41272384	1.0	1.0	0.6491842	0.6233002	2.0969782	4.417478e-4	4.417478e-4	0.0013850981	4.417478e-4	5.6051684e-4	0.0010685399	6.636854e-4	0.0057283635	7.566155e-4	0.0094758775	0.003994741	0.040274225	0.045310654	0.10151598	0.6491842	0.0264811	0.04803245	0.004131112	0.030550152	0.011593714	6.636854e-4	0.005894874	0.0038223476	0.0012652148	8.4212486e-4	5.6051684e-4	0.0013850981	4.417478e-4	4.417478e-4	4.417478e-4	4.417478e-4	4.417478e-4	4.417478e-4	4.417478e-4	4.417478e-4	0.6491842	0.6233002	2.0969782	
2	5	60	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	31	54	48	2	NA	NA	3	12	660	3	3	0.71009576	0.28990415	1.0	1.0	0.40106437	1.3180943	2.85831	3.7549683e-4	3.7549683e-4	0.0026340263	3.7549683e-4	5.007811e-4	0.0010925711	6.1428e-4	0.0055393605	7.1975024e-4	0.022551922	0.006128824	0.40106437	0.10374977	0.099569656	0.14498955	0.052817658	0.091915056	0.0056046112	0.010472414	0.025223676	6.1428e-4	0.0057346392	0.009004762	0.002512498	8.1923424e-4	5.007811e-4	0.001495226	3.7549683e-4	3.7549683e-4	3.7549683e-4	3.7549683e-4	3.7549683e-4	3.7549683e-4	3.7549683e-4	3.7549683e-4	0.40106437	1.3180943	2.85831	
2	5	61	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	35	61	48	2	NA	NA	3	12	672	3	1	0.18042366	0.81957626	1.0	1.0	0.6421927	0.6389218	2.3624644	0.0013815319	0.0014978448	0.0018441122	0.0015835231	0.011936398	0.001652201	0.024531916	0.004710379	0.023691691	0.03598025	0.030732457	0.0474253	0.03359936	0.049495183	0.00352681	0.013564051	0.023767866	0.0015835231	0.6421927	0.022565916	0.0019446572	0.0017099304	0.0014978448	0.0023874124	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.0013815319	0.6421927	0.6389218	2.3624644	
2	5	62	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	1	35	61	48	2	NA	NA	3	12	684	3	3	0.49997965	0.5000203	1.0	1.0	0.41477653	1.2695938	3.0440664	9.559603e-4	9.559603e-4	9.559603e-4	9.559603e-4	9.559603e-4	9.559603e-4	0.0042700637	9.559603e-4	0.0011707979	0.0020278362	0.0013519131	0.021433122	0.0015114777	0.040681265	0.015027939	0.044949964	0.08613097	0.05064865	0.41477653	0.1407201	0.08693	0.0064122803	0.016095364	0.025781982	0.0013519131	0.011727302	0.008787682	0.0023415296	0.001655735	0.0011707979	0.002529133	9.559603e-4	9.559603e-4	9.559603e-4	9.559603e-4	0.41477653	1.2695938	3.0440664	
2	5	63	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	12	0	0	34	59	48	2	NA	NA	3	6	696	4	2	0.9338922	0.06610774	0.99999994	1.0	0.5377681	0.8949439	2.46464	1.5983522e-4	1.5983522e-4	1.5983522e-4	1.5983522e-4	1.5983522e-4	1.5983522e-4	0.044039793	1.5983522e-4	2.3341173e-4	6.511823e-4	3.0535288e-4	0.0029823722	3.7610193e-4	0.01121029	0.12326941	0.011734089	0.5377681	0.045760512	0.048076592	0.047726627	0.08772942	0.005592356	0.0068966346	0.012984086	3.0535288e-4	0.003190758	0.0037945777	0.0019516909	4.4591518e-4	2.3341173e-4	9.837912e-4	1.5983522e-4	1.5983522e-4	1.5983522e-4	1.5983522e-4	0.5377681	0.8949439	2.46464	
2	5	64	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	0	33	57	48	2	NA	NA	3	6	702	3	3	0.9456159	0.05438415	1.0	1.0	0.49517268	1.0139964	2.125085	4.301633e-5	4.301633e-5	4.301633e-5	4.301633e-5	2.7087663e-4	4.301633e-5	6.311725e-5	1.7836988e-4	8.2849925e-5	0.002015459	1.0231322e-4	0.0080058705	0.0014909524	0.011278296	0.49517268	0.22591272	0.043912735	0.006552973	0.16251515	0.0066424296	0.008255814	0.01821328	8.2849925e-5	0.003798639	9.446825e-4	0.0018829695	0.001249815	6.311725e-5	8.388391e-4	4.301633e-5	4.301633e-5	4.301633e-5	4.301633e-5	4.301633e-5	4.301633e-5	0.49517268	1.0139964	2.125085	
2	5	65	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	1	32	56	48	2	NA	NA	3	6	708	4	3	0.86662596	0.13337404	1.0	1.0	0.6612697	0.5966892	1.7884912	2.8582434e-5	2.8582434e-5	1.5434166e-4	2.8582434e-5	4.061668e-5	1.0524226e-4	5.2117026e-5	0.002639159	6.3235995e-5	0.008335835	7.367215e-4	0.01042602	0.095112614	0.6612697	0.09688385	0.0035450237	0.086090796	0.0028971112	0.013738234	0.009788843	5.2117026e-5	0.0034523883	6.008009e-4	0.0025985786	6.267371e-4	4.061668e-5	4.3489403e-4	2.8582434e-5	2.8582434e-5	2.8582434e-5	2.8582434e-5	2.8582434e-5	2.8582434e-5	2.8582434e-5	2.8582434e-5	0.6612697	0.5966892	1.7884912	
2	5	66	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	0	33	57	48	2	NA	NA	3	6	714	5	4	0.7400636	0.2599364	1.0	1.0	0.496352	1.0105646	1.8646388	1.0858273e-4	4.5833926e-4	1.0858273e-4	1.4658162e-4	3.3050615e-4	1.8136024e-4	0.008777039	0.0016864092	0.002653331	0.007880719	0.0040216744	0.37080956	0.010809352	0.035019107	0.496352	0.021653468	0.0063565928	0.002786451	0.01972183	1.8136024e-4	0.0017439005	0.005977244	4.089236e-4	2.4482788e-4	1.4658162e-4	4.5833926e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	1.0858273e-4	0.496352	1.0105646	1.8646388	
2	5	67	"Berkowitz102"	NA	NA	NA	1	NA	NA	0	6	0	1	31	54	48	2	NA	NA	3	24	720	6	6	0.8621568	0.13784313	1.0	1.0	0.24888295	2.0064607	2.3317342	7.6418924e-5	7.6418924e-5	0.0016640883	7.6418924e-5	1.08397486e-4	2.79494e-4	0.002580358	0.0013224637	1.6837887e-4	0.018781923	0.0019369909	0.24888295	0.026203254	0.26131615	0.0197218	0.009391488	0.36192295	0.0059420513	0.017623192	0.0027864831	1.389108e-4	0.016769018	5.4652395e-4	3.581701e-4	1.9703995e-4	1.08397486e-4	4.0907972e-4	7.6418924e-5	7.6418924e-5	7.6418924e-5	7.6418924e-5	7.6418924e-5	7.6418924e-5	7.6418924e-5	7.6418924e-5	0.24888295	2.0064607	2.3317342	
2	6	1	"Berkowitz103"	NA	NA	NA	1	NA	NA	1	72	0	0	29	50	96	4	NA	NA	-1	24	72	0	0	0.5	0.5	1.0	1.0	0.028571427	5.129283	5.1292834	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	5.129283	5.1292834	
2	6	2	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	0	32	55	96	4	NA	NA	-1	24	96	0	0	0.9701058	0.02989419	0.99999994	1.0	0.028363185	5.139837	3.172152	0.012514354	3.7677836e-4	0.01935524	0.028043186	0.035059355	0.2677513	0.12874632	0.051798414	0.11099517	0.22554618	0.029002856	0.026441464	0.028363185	3.7677836e-4	0.013497538	0.004874749	0.0031754328	0.002142771	7.381036e-4	0.0055489466	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	3.7677836e-4	0.028363185	5.139837	3.172152	
2	6	3	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	96	4	NA	NA	-1	24	120	1	0	0.8329258	0.1670742	1.0	0.99999994	0.054606013	4.1947966	3.636825	0.019763984	6.20385e-4	0.01760463	0.0027941098	0.0020427373	0.008727749	6.20385e-4	0.050557036	0.030572874	0.057139263	0.17478192	0.17469351	0.06947338	0.056208633	0.15060423	0.054606013	0.059101373	0.03980817	6.20385e-4	0.009304452	0.003965277	0.0027941098	0.0020427373	9.349909e-4	0.004413661	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	6.20385e-4	0.054606013	4.1947966	3.636825	
2	6	4	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	0	36	62	96	4	NA	NA	-1	24	144	2	0	0.97859013	0.02140992	1.0	1.0	0.24317181	2.039952	2.5447981	9.0035195e-5	9.0035195e-5	9.0035195e-5	0.009811458	9.0035195e-5	2.0106012e-4	5.2758737e-4	0.0034025852	0.022427425	9.0035195e-5	0.01193194	0.0045006783	0.028756542	0.07726414	0.44240358	0.014158251	0.017940057	0.05922648	0.0049665393	0.24317181	0.05323377	9.0035195e-5	0.0021682465	7.9599785e-4	5.2758737e-4	3.651523e-4	1.4578503e-4	9.0276316e-4	9.0035195e-5	9.0035195e-5	9.0035195e-5	9.0035195e-5	9.0035195e-5	9.0035195e-5	9.0035195e-5	0.24317181	2.039952	2.5447981	
2	6	5	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	0	35	60	96	4	NA	NA	-1	12	168	3	0	0.90464234	0.09535765	0.99999994	1.0	0.12302624	3.022962	3.32439	1.5861592e-4	1.5861592e-4	1.5861592e-4	1.5861592e-4	1.5861592e-4	1.5861592e-4	1.5861592e-4	0.02176068	1.5861592e-4	3.333455e-4	0.024836874	5.7870866e-4	0.17134768	1.5861592e-4	0.027449327	0.052994717	0.007256537	0.12302624	0.024321726	0.029457271	0.22185628	0.058233578	0.13768192	0.006984859	0.08264944	1.5861592e-4	0.0030035474	0.0011893882	8.132114e-4	5.7870866e-4	2.4764612e-4	0.0013361493	1.5861592e-4	1.5861592e-4	1.5861592e-4	0.12302624	3.022962	3.32439	
2	6	6	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	12	0	-1	34	58	96	4	NA	NA	-1	12	180	3	0	0.99115264	0.00884729	1.0	1.0	0.4989406	1.0030601	2.3054547	2.1001128e-5	2.1001128e-5	2.1001128e-5	2.1001128e-5	2.1001128e-5	2.168984e-4	2.1001128e-5	4.7384397e-5	1.2588741e-4	8.6718195e-5	0.0013201976	2.1001128e-5	0.00569732	0.0011038686	0.07930299	0.4989406	0.09842418	0.035627373	0.0044789133	0.10386902	0.15120642	0.0060940143	0.0078337	2.1001128e-5	0.0021852844	6.100111e-4	9.6228754e-4	9.2387607e-4	3.4216067e-5	6.3571375e-4	2.1001128e-5	2.1001128e-5	2.1001128e-5	2.1001128e-5	2.1001128e-5	0.4989406	1.0030601	2.3054547	
2	6	7	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	12	0	0	33	57	96	4	NA	NA	-1	36	192	4	1	0.97333723	0.026662791	1.0	0.99999994	0.44103625	1.1810309	2.311031	2.4719286e-5	2.4719286e-5	2.4719286e-5	2.4480678e-4	2.4719286e-5	5.4963795e-5	1.434816e-4	9.950244e-5	0.003673136	2.4719286e-5	0.012520959	0.0012099922	0.013989531	0.1810939	0.44103625	0.021574967	0.004787456	0.22923522	0.005471628	0.03621645	0.038014967	2.4719286e-5	0.004577268	6.758225e-4	0.003298773	0.0010159404	3.9922077e-5	7.037757e-4	2.4719286e-5	2.4719286e-5	2.4719286e-5	2.4719286e-5	2.4719286e-5	2.4719286e-5	2.4719286e-5	0.44103625	1.1810309	2.311031	
2	6	8	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	36	0	-1	34	58	96	4	NA	NA	-1	12	228	5	0	0.99521345	0.004786533	1.0	1.0	0.1243476	3.0075493	2.1472611	1.7367933e-5	1.7367933e-5	1.8109912e-4	1.7367933e-5	3.9317758e-5	1.0487556e-4	9.030181e-4	0.002062735	1.7367933e-5	6.362351e-4	0.10203121	0.0011651047	0.3470506	0.0044571185	0.020866044	0.1243476	0.009979053	0.37193185	8.924069e-4	0.009967047	1.7367933e-5	4.4148447e-4	0.0023307223	1.0487556e-4	7.2133844e-5	2.8353335e-5	1.8109912e-4	1.7367933e-5	1.7367933e-5	1.7367933e-5	1.7367933e-5	1.7367933e-5	1.7367933e-5	1.7367933e-5	1.7367933e-5	0.1243476	3.0075493	2.1472611	
2	6	9	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	12	0	0	32	55	96	4	NA	NA	-1	24	240	4	0	0.9947865	0.0052134376	1.0	1.0	0.11703465	3.0949922	2.2180398	3.929847e-5	3.929847e-5	3.929847e-5	0.0032086403	3.929847e-5	8.89332e-5	2.3711912e-4	0.0029654882	9.2416885e-4	3.929847e-5	0.012555944	0.002095843	0.11703465	0.028257133	0.2547948	0.01639971	0.008646514	0.48734152	0.013420067	0.026046373	0.0021632658	3.929847e-5	0.022075132	3.6019724e-4	2.3711912e-4	1.6311769e-4	6.414167e-5	4.0936144e-4	3.929847e-5	3.929847e-5	3.929847e-5	3.929847e-5	3.929847e-5	3.929847e-5	3.929847e-5	0.11703465	3.0949922	2.2180398	
2	6	10	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	0	29	50	96	4	NA	NA	-1	24	264	5	0	0.9215507	0.078449376	1.0	1.0	0.10277605	3.282424	3.4158068	0.001979509	2.25814e-4	4.8120186e-4	0.0011936452	8.440544e-4	0.004208881	2.25814e-4	0.10277605	0.07031902	0.0126196705	0.13155317	0.049920425	0.05900225	0.08043144	0.17821293	0.13137667	0.009696437	0.012949581	2.25814e-4	0.13347223	0.009107484	0.0011936452	8.440544e-4	3.5551013e-4	0.0045261937	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	2.25814e-4	0.10277605	3.282424	3.4158068	
2	6	11	"Berkowitz103"	NA	NA	NA	1	NA	NA	0	24	0	0	32	55	96	4	NA	NA	-1	24	288	3	0	0.986188	0.013811955	1.0	1.0	0.17141244	2.5444562	2.640406	0.0024644819	7.0013855e-5	0.0039815935	0.017787544	0.027838685	0.0769092	0.026937667	0.034603193	0.039518878	0.06646039	0.005972125	0.0054423814	0.17141244	7.0013855e-5	0.0067760274	0.01728791	0.01696827	4.098145e-4	1.3869349e-4	0.47790053	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	7.0013855e-5	0.17141244	2.5444562	2.640406	
