dataset.id	melody.id	note.id	melody.name	vertint12	articulation	comma	voice	ornament	dyn	phrase	bioi	deltast	accidental	mpitch	cpitch	barlength	pulses	tempo	mode	keysig	dur	onset	cpitch.order.ltm.cpint	cpitch.order.stm.cpint	cpitch.weight.ltm	cpitch.weight.stm	cpitch.weight.ltm.cpint	cpitch.weight.stm.cpint	cpitch.probability	cpitch.information.content	cpitch.entropy	cpitch.46	cpitch.48	cpitch.50	cpitch.51	cpitch.53	cpitch.55	cpitch.57	cpitch.58	cpitch.60	cpitch.62	cpitch.64	cpitch.65	cpitch.66	cpitch.67	cpitch.69	cpitch.70	cpitch.71	cpitch.72	cpitch.74	cpitch.76	probability	information.content	entropy	
1	3	5	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	48	0	0	42	72	96	4	NA	NA	-1	24	192	3	0	0.95926696	0.040732995	1.0	1.0	0.46745852	1.0970898	2.4203715	3.687843e-4	3.687843e-4	3.687843e-4	3.687843e-4	3.687843e-4	3.687843e-4	5.441153e-4	0.007000946	0.0028729849	0.014772334	0.0022211268	0.025622455	0.026063807	0.06256873	0.23268928	0.053619795	0.06318505	0.46745852	0.034980003	0.004188137	0.46745852	1.0970898	2.4203715	
1	3	6	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	4	NA	NA	-1	24	216	4	1	0.94595367	0.054046318	1.0	1.0	0.2801112	1.8359283	2.4489462	2.510246e-4	2.510246e-4	2.510246e-4	2.510246e-4	2.510246e-4	2.510246e-4	2.510246e-4	2.510246e-4	0.01475411	0.0039433995	0.005423082	0.029531177	0.0033319	0.015962722	0.0813862	0.2801112	0.06425558	0.07470023	0.4031449	0.021447316	0.2801112	1.8359283	2.4489462	
1	3	7	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	-1	24	240	5	0	0.9939201	0.0060799476	0.99999994	1.0	0.58541894	0.7724587	1.8199211	1.6685741e-4	1.6685741e-4	1.6685741e-4	1.6685741e-4	1.6685741e-4	1.6685741e-4	2.496699e-4	0.0016305104	0.0013999538	0.0031806785	0.0028548143	0.010184369	0.015337936	0.027091844	0.58541894	0.034845896	0.032352783	0.25983125	0.023465903	0.0011542649	0.58541894	0.7724587	1.8199211	
1	3	8	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	4	NA	NA	-1	24	264	6	0	0.9893476	0.010652428	1.0	1.0	0.57360524	0.80186987	2.032333	1.2555027e-4	1.2555027e-4	1.2555027e-4	1.2555027e-4	1.2555027e-4	1.2555027e-4	9.823983e-4	0.0057675014	0.00449995	0.005288281	0.0052313847	0.038168915	0.015973398	0.57360524	0.048552036	0.21643019	0.04944398	0.019644743	0.012925989	0.0027327265	0.57360524	0.80186987	2.032333	
1	3	9	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	-1	96	288	7	1	0.9143896	0.085610375	1.0	1.0	0.27899495	1.8416891	2.4130073	2.6228788e-4	2.6228788e-4	2.6228788e-4	2.6228788e-4	2.6228788e-4	0.00188845	0.0015542725	0.0032720345	0.0047194986	0.01182381	0.019995319	0.39761427	0.15598781	0.04897964	0.27899495	0.023748636	0.014132512	0.019229146	0.010113292	0.0066348803	0.27899495	1.8416891	2.4130073	
1	3	10	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	96	0	0	39	67	96	4	NA	NA	-1	48	384	8	1	0.94648093	0.053519152	1.0	1.0	0.30590624	1.7088386	2.586586	3.8836585e-4	3.8836585e-4	3.8836585e-4	3.8836585e-4	3.8836585e-4	3.8836585e-4	0.0010985686	7.484455e-4	0.0016124794	0.032944057	0.005182498	0.15054864	0.0054203067	0.30590624	0.10377791	0.28146532	0.06125943	0.036873218	0.010262651	5.700435e-4	0.30590624	1.7088386	2.586586	
1	3	11	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	96	4	NA	NA	-1	48	432	9	2	0.7251038	0.2748962	1.0	1.0	0.2555402	1.968378	2.533528	6.575987e-4	6.575987e-4	6.575987e-4	6.575987e-4	6.575987e-4	0.0031464058	0.0026961542	0.0048653237	0.0065051806	0.012087218	0.024761995	0.3069922	0.26894844	0.03681483	0.2555402	0.02243063	0.016228734	0.017408483	0.00976361	0.008522604	0.2555402	1.968378	2.533528	
1	3	12	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	48	0	-1	41	70	96	4	NA	NA	-1	48	480	5	2	0.98773545	0.0122645255	1.0	1.0	0.6214747	0.6862325	1.7636343	5.427594e-4	5.427594e-4	5.427594e-4	5.427594e-4	5.427594e-4	5.427594e-4	0.0016064858	0.0010763297	0.0023977752	0.007927287	0.0020817223	0.018083386	0.015360402	0.10556702	0.014640162	0.6214747	0.1942305	0.006889311	0.0045983684	8.1010046e-4	0.6214747	0.6862325	1.7636343	
1	3	13	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	48	0	0	42	72	96	4	NA	NA	-1	48	528	6	1	0.9404231	0.05957695	1.0	1.0	0.59108007	0.75857455	1.9937868	2.6384264e-4	2.6384264e-4	2.6384264e-4	2.6384264e-4	2.6384264e-4	2.6384264e-4	3.863183e-4	0.009010209	0.001974204	0.007044344	0.0015340076	0.012835378	0.017150762	0.052502867	0.20252456	0.036100607	0.042475734	0.59108007	0.02094115	0.0028566963	0.59108007	0.75857455	1.9937868	
1	3	14	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	48	0	0	42	72	96	4	NA	NA	-1	24	576	9	2	0.6672193	0.3327807	1.0	1.0	0.105572686	3.2436914	2.4814677	7.52061e-4	7.52061e-4	7.52061e-4	7.52061e-4	7.52061e-4	7.52061e-4	7.52061e-4	7.52061e-4	0.00938358	0.005247461	0.0065697823	0.04106368	0.0046594343	0.01406881	0.039202157	0.32000306	0.071895234	0.105572686	0.35899037	0.017327208	0.105572686	3.2436914	2.4814677	
1	3	15	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	4	NA	NA	-1	24	600	5	0	0.98292357	0.017076418	1.0	1.0	0.5318034	0.911035	2.0979087	1.3901139e-4	1.3901139e-4	1.3901139e-4	1.3901139e-4	1.3901139e-4	1.3901139e-4	1.3901139e-4	1.3901139e-4	0.00290101	0.001631567	0.0033863862	0.004160539	0.0012379235	0.013323323	0.038979333	0.5318034	0.071375094	0.15906987	0.14996652	0.021052994	0.5318034	0.911035	2.0979087	
1	3	16	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	-1	24	624	5	1	0.8855141	0.1144859	1.0	1.0	0.4937921	1.0180243	2.1472902	3.7759656e-4	3.7759656e-4	3.7759656e-4	3.7759656e-4	3.7759656e-4	3.7759656e-4	5.407037e-4	0.0028775975	0.0025121272	0.0052188514	0.0029825517	0.013231957	0.024503518	0.028507467	0.4937921	0.07032455	0.049410943	0.27844015	0.023276603	0.0021153113	0.4937921	1.0180243	2.1472902	
1	3	17	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	4	NA	NA	-1	24	648	6	1	0.97866607	0.021333914	1.0	1.0	0.61298907	0.7060667	1.8651044	1.2288532e-4	1.2288532e-4	1.2288532e-4	1.2288532e-4	1.2288532e-4	1.2288532e-4	9.4042375e-4	0.005416572	0.0042374847	0.0049711633	0.0049182535	0.02671154	0.014837395	0.61298907	0.027977059	0.21651344	0.04692197	0.018206926	0.012034183	0.0025872313	0.61298907	0.7060667	1.8651044	
1	3	18	"Berkowitz2"	NA	NA	NA	1	NA	NA	0	24	0	0	38	65	96	4	NA	NA	-1	96	672	5	2	0.7883865	0.21161349	1.0	0.99999994	0.40434715	1.3063337	2.3352466	4.0321637e-4	4.0321637e-4	4.0321637e-4	4.0321637e-4	4.0321637e-4	0.002211696	0.0018698295	0.0035525742	0.00487192	0.0107547045	0.016917158	0.40434715	0.15954575	0.03572153	0.2937361	0.01962197	0.012542559	0.01635676	0.009399081	0.0065350896	0.40434715	1.3063337	2.3352466	
1	4	1	"Berkowitz3"	NA	NA	NA	1	NA	NA	1	0	0	0	31	53	72	3	NA	NA	-1	24	0	0	0	0.5	0.5	1.0	1.0	0.049999993	4.321928	4.3219275	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	4.321928	4.3219275	
1	4	2	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	32	55	72	3	NA	NA	-1	24	24	0	0	0.96782196	0.032178037	1.0	1.0	0.28194714	1.8265034	2.715829	0.016210847	0.025548035	0.07584582	0.35159448	0.09181582	0.28194714	0.045428105	0.040491596	0.017777326	0.019339222	0.019729031	0.00627399	0.0013214962	8.925681e-4	8.925681e-4	0.0013214962	8.925681e-4	8.925681e-4	8.925681e-4	8.925681e-4	0.28194714	1.8265034	2.715829	
1	4	3	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	24	48	1	0	0.90728927	0.09271074	0.99999994	1.0	0.35154027	1.5082382	2.7296197	0.016875906	0.021839002	0.019950017	0.05671005	0.29946423	0.08453091	0.35154027	0.053671233	0.031641435	0.014015473	0.01570095	0.0072884704	0.015369543	0.0051495596	9.836523e-4	9.836523e-4	9.836523e-4	0.001334818	9.836523e-4	9.836523e-4	0.35154027	1.5082382	2.7296197	
1	4	4	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	24	72	2	1	0.987049	0.012951019	1.0	1.0	0.087607644	3.5127993	2.352577	0.004917054	0.022892857	0.01663967	0.0029470017	0.06001068	0.3680122	0.087607644	0.36383665	0.03343943	0.014530353	0.0057219807	0.005000977	0.006767862	0.0030990473	0.0019304102	5.966377e-4	4.8431603e-4	4.8431603e-4	5.966377e-4	4.8431603e-4	0.087607644	3.5127993	2.352577	
1	4	5	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	72	3	NA	NA	-1	24	96	3	0	0.94674706	0.053252965	0.99999994	1.0	0.3890499	1.3619729	2.5169902	0.0072494824	0.014385303	0.006508029	0.0024800475	0.03622985	0.2455137	0.18448168	0.3890499	0.03512991	0.025092896	0.0070899366	0.018840728	0.017588275	0.0035463655	0.0027869502	9.036733e-4	7.398235e-4	7.398235e-4	9.036733e-4	7.398235e-4	0.3890499	1.3619729	2.5169902	
1	4	6	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	35	60	72	3	NA	NA	-1	24	120	4	0	0.9952346	0.004765393	1.0	1.0	0.6551935	0.61000705	1.749724	0.0033714897	0.0038226754	0.005084721	0.0038296152	0.010555463	0.058955483	0.18740667	0.028947137	0.6551935	0.01521932	0.0031006415	0.0057151536	0.0041002	0.0060752486	0.0054034456	0.0015702597	4.8062188e-4	3.894668e-4	3.894668e-4	3.894668e-4	0.6551935	0.61000705	1.749724	
1	4	7	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	72	3	NA	NA	-1	24	144	5	1	0.95416427	0.045835752	1.0	1.0	0.2508802	1.9949294	2.4849403	7.913891e-4	0.007834011	0.0049450607	0.009304823	0.027923182	0.014449714	0.055750847	0.2508802	0.09754443	0.45216203	0.020333508	0.018352468	0.005206585	0.008017921	0.00894936	0.0041486295	0.008810943	0.0030123382	7.913891e-4	7.913891e-4	0.2508802	1.9949294	2.4849403	
1	4	8	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	24	168	4	0	0.9908899	0.009110068	1.0	1.0	0.57284254	0.80378944	1.9377973	0.0022028221	0.0022028221	0.0042705233	0.00495741	0.023459755	0.033905458	0.57284254	0.041730933	0.25578758	0.027613351	0.001510131	0.008112142	0.005214759	0.0073552663	0.0057291146	0.001510131	4.6461297e-4	3.7683998e-4	3.7683998e-4	3.7683998e-4	0.57284254	0.80378944	1.9377973	
1	4	9	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	32	55	72	3	NA	NA	-1	24	192	5	0	0.9917417	0.00825826	0.99999994	1.0	0.600559	0.7356221	1.958792	0.008341077	0.00787284	0.0074458104	0.009258448	0.028116733	0.600559	0.0477175	0.21796255	0.028264264	0.019342614	0.004848448	0.0071668564	0.0058552977	0.0029414438	0.0018231287	5.60343e-4	4.5440329e-4	4.5440329e-4	5.60343e-4	4.5440329e-4	0.600559	0.7356221	1.958792	
1	4	10	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	72	216	6	1	0.97861254	0.021387456	1.0	1.0	0.36156845	1.4676594	2.2578454	0.0064797336	0.007308521	0.015518089	0.025473746	0.41434726	0.05668637	0.36156845	0.044202093	0.02518443	0.0117774615	0.009864478	0.007826913	0.008669895	0.002458282	4.1227526e-4	4.1227526e-4	4.1227526e-4	5.730467e-4	4.1227526e-4	4.1227526e-4	0.36156845	1.4676594	2.2578454	
1	4	11	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	72	0	0	33	57	72	3	NA	NA	-1	24	288	7	1	0.8474453	0.15255468	1.0	1.0	0.20037521	2.319224	2.6705728	0.005505461	0.009642272	0.03236237	0.018057318	0.06252113	0.3245587	0.20037521	0.25362584	0.039287798	0.02023879	0.006270798	0.0055860393	0.008567656	0.0068751965	0.0024669988	9.002299e-4	7.526326e-4	7.526326e-4	9.002299e-4	7.526326e-4	0.20037521	2.319224	2.6705728	
1	4	12	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	72	3	NA	NA	-1	24	312	5	1	0.9952412	0.0047587343	1.0	1.0	0.6749183	0.56721526	1.5240467	0.0019007752	0.0039064935	0.0016969661	6.154917e-4	0.0103153065	0.18393923	0.09130377	0.6749183	0.009986349	0.007011253	0.0018568258	0.005187616	0.0048257317	8.9639967e-4	6.9580384e-4	2.1296857e-4	1.7257659e-4	1.7257659e-4	2.1296857e-4	1.7257659e-4	0.6749183	0.56721526	1.5240467	
1	4	13	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	35	60	72	3	NA	NA	-1	24	336	4	1	0.9756326	0.024367388	0.99999994	1.0	0.68331957	0.54936767	1.7485559	0.0038273688	0.0043288404	0.0057257316	0.004336544	0.011716379	0.063259624	0.14265351	0.03282218	0.68331957	0.016771862	0.0035257086	0.006420841	0.0046367073	0.0068171914	0.006077354	0.0018096144	5.669504e-4	4.6132915e-4	4.6132915e-4	4.6132915e-4	0.68331957	0.54936767	1.7485559	
1	4	14	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	35	60	72	3	NA	NA	-1	24	360	10	2	0.9008283	0.09917168	1.0	0.99999994	0.21730833	2.2021847	2.4738116	7.4956013e-4	0.00652753	0.0042277123	0.007678845	0.021670803	0.0116348835	0.041627094	0.24599762	0.21730833	0.37839922	0.016062846	0.014581194	0.0044384953	0.0066721095	0.007401594	0.0035818028	0.0072934674	0.002647711	7.4956013e-4	7.4956013e-4	0.21730833	2.2021847	2.4738116	
1	4	15	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	72	3	NA	NA	-1	24	384	4	1	0.98859185	0.011408175	0.99999994	0.99999994	0.61735475	0.6958283	1.8539834	2.737917e-4	0.002199755	0.0015939116	0.0062239533	0.0026514237	0.007757724	0.027464742	0.61735475	0.12267016	0.16648243	0.01363041	0.01104281	0.0010936535	0.002899452	0.0076797325	0.0014065641	0.0059334687	0.0010936535	2.737917e-4	2.737917e-4	0.61735475	0.6958283	1.8539834	
1	4	16	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	24	408	5	1	0.9772151	0.022784911	1.0	1.0	0.581562	0.7819951	1.8141311	0.0019339508	0.0019339508	0.0037151754	0.00430387	0.009321577	0.020602861	0.581562	0.065900326	0.2651035	0.020354921	0.0013327338	0.005329712	0.004524132	0.006350942	0.0049639195	0.0013327338	4.16759e-4	3.390046e-4	3.390046e-4	3.390046e-4	0.581562	0.7819951	1.8141311	
1	4	17	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	-1	34	58	72	3	NA	NA	-1	24	432	8	1	0.91986084	0.080139175	1.0	1.0	0.27786076	1.8475659	2.1107023	0.010000376	0.009478601	0.009000782	0.0051182746	0.025588538	0.5257864	0.052497048	0.27786076	0.031018207	0.021818917	0.0060460893	0.008687581	0.0072024693	0.0038033254	0.0024404917	8.1705226e-4	6.727192e-4	6.727192e-4	8.1705226e-4	6.727192e-4	0.27786076	1.8475659	2.1107023	
1	4	18	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	33	57	72	3	NA	NA	-1	24	456	5	1	0.40474713	0.59525275	1.0	1.0	0.15900892	2.6528203	2.0438206	0.0073003373	0.0076829107	0.008628076	0.00768858	0.013297636	0.024221744	0.15900892	0.055662952	0.63774383	0.014869645	0.007055888	0.0130538875	0.007905045	0.0092757605	0.008844065	0.0053503755	0.0033058242	0.0030348415	0.0030348415	0.0030348415	0.15900892	2.6528203	2.0438206	
1	4	19	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	32	55	72	3	NA	NA	-1	24	480	5	1	0.952592	0.047407996	1.0	1.0	0.6689271	0.58007914	1.821422	0.0062808255	0.008335945	0.021193529	0.0030933828	0.022083031	0.6689271	0.038720842	0.15834445	0.026048386	0.020905094	0.005232834	0.0063465345	0.0062726103	0.0032378938	0.0020451266	6.585409e-4	5.3847185e-4	5.3847185e-4	6.585409e-4	5.3847185e-4	0.6689271	0.58007914	1.821422	
1	4	20	"Berkowitz3"	NA	NA	NA	1	NA	NA	0	24	0	0	31	53	72	3	NA	NA	-1	72	504	7	2	0.9026043	0.09739566	1.0	1.0	0.5199173	0.94364595	1.9518821	0.004209408	0.004703634	0.010299953	0.014879199	0.5199173	0.036123063	0.31688613	0.04367807	0.020512352	0.0073040016	0.0062024333	0.0059483103	0.005506252	0.0017218237	3.3172066e-4	3.3172066e-4	3.3172066e-4	4.4943643e-4	3.3172066e-4	3.3172066e-4	0.5199173	0.94364595	1.9518821	
1	5	1	"Berkowitz4"	NA	NA	NA	1	NA	NA	1	0	0	0	38	65	96	2	NA	NA	-1	48	0	0	0	0.5	0.5	1.0	1.0	0.049999993	4.321928	4.3219275	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	4.321928	4.3219275	
1	5	2	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	39	67	96	2	NA	NA	-1	48	48	0	0	0.90217024	0.097829774	1.0	1.0	0.27195597	1.8785549	3.2983122	0.0019643113	0.0019643113	0.0019643113	0.0019643113	0.010354462	0.009890872	0.015327103	0.021413857	0.031446133	0.06819122	0.1716989	0.08825181	0.14033487	0.27195597	0.051360935	0.045886055	0.007534226	0.023539789	0.021413857	0.01354265	0.27195597	1.8785549	3.2983122	
1	5	3	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	96	2	NA	NA	-1	24	96	1	0	0.9154603	0.08453973	1.0	1.0	0.41229796	1.2782408	2.6958423	0.0053736283	0.0053736283	0.0053736283	0.0053736283	0.0053736283	0.01288722	0.007312099	0.016474618	0.036883138	0.011059665	0.038526874	0.27704358	0.009203637	0.07344143	0.41229796	0.028554248	0.01469106	0.018240485	0.007312099	0.009203637	0.41229796	1.2782408	2.6958423	
1	5	4	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	2	NA	NA	-1	24	120	2	1	0.89585036	0.10414963	1.0	1.0	0.26456428	1.9183098	2.822117	0.0025283252	0.0025283252	0.0025283252	0.0025283252	0.0025283252	0.0025283252	0.01034175	0.0047044707	0.018917376	0.023103502	0.005745497	0.052935548	0.02238575	0.23206648	0.06131965	0.26456428	0.25334233	0.020296758	0.011471034	0.0036356691	0.26456428	1.9183098	2.822117	
1	5	5	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	2	NA	NA	-1	48	144	3	0	0.990143	0.009857048	1.0	1.0	0.5338321	0.90554214	1.9452878	5.289537e-5	5.289537e-5	5.289537e-5	5.289537e-5	5.289537e-5	5.289537e-5	7.902656e-5	0.0069053126	0.0022513543	0.014607729	3.3753432e-4	0.030078318	0.008023113	0.05017274	0.29164279	0.028635027	0.0093016	0.5338321	0.020804357	0.0030116006	0.5338321	0.90554214	1.9452878	
1	5	6	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	43	74	96	2	NA	NA	-1	24	192	4	1	0.9495841	0.0504159	1.0	1.0	0.40260974	1.312546	2.425444	2.6375568e-4	2.6375568e-4	2.6375568e-4	2.6375568e-4	2.6375568e-4	2.6375568e-4	2.6375568e-4	2.6375568e-4	0.016977197	0.0036101467	0.0049652946	0.031429663	0.0033868444	0.015921356	0.07653157	0.29455113	0.06772066	0.05895077	0.40260974	0.02123556	0.40260974	1.312546	2.425444	
1	5	7	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	2	NA	NA	-1	24	216	5	2	0.9810038	0.01899616	1.0	1.0	0.5082778	0.9763109	2.1054146	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	1.6606218e-4	0.0063263974	0.0037845327	0.0258176	0.0041280882	0.018840238	0.010968919	0.05808026	0.032819916	0.5082778	0.06572136	0.26374036	0.5082778	0.9763109	2.1054146	
1	5	8	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	2	NA	NA	-1	24	240	6	0	0.96564126	0.034358677	1.0	1.0	0.42828962	1.2233413	2.3377798	2.1474856e-4	2.1474856e-4	2.1474856e-4	2.1474856e-4	2.1474856e-4	2.1474856e-4	2.1474856e-4	2.1474856e-4	0.0030594703	0.0025562306	0.0046039196	0.0072432803	0.0022057889	0.014575815	0.05473247	0.42828962	0.17674248	0.08014609	0.20237774	0.021749219	0.42828962	1.2233413	2.3377798	
1	5	9	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	2	NA	NA	-1	24	264	7	1	0.9949144	0.005085588	1.0	1.0	0.60000587	0.73695153	1.7720426	1.5948147e-4	1.5948147e-4	1.5948147e-4	1.5948147e-4	1.5948147e-4	1.5948147e-4	2.3872944e-4	0.0017971509	0.001419384	0.0026581825	0.0013266501	0.012967496	0.0142682595	0.019585349	0.60000587	0.028853996	0.032722503	0.2529501	0.029222699	0.0010268085	0.60000587	0.73695153	1.7720426	
1	5	10	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	2	NA	NA	-1	96	288	8	0	0.9995184	4.8155733e-4	1.0	1.0	0.7728266	0.37178332	1.2955047	6.1787905e-5	6.1787905e-5	6.1787905e-5	6.1787905e-5	6.1787905e-5	6.1787905e-5	5.86349e-4	0.0014292548	0.0018197747	0.0031606322	0.0024979536	0.012551957	0.006195912	0.7728266	0.030322718	0.12335113	0.025003158	0.009856796	0.008013621	0.0015114736	0.7728266	0.37178332	1.2955047	
1	5	11	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	96	0	0	40	69	96	2	NA	NA	-1	48	384	9	1	0.9641354	0.03586458	1.0	1.0	0.3117727	1.6814334	2.117195	1.9464901e-4	1.9464901e-4	1.9464901e-4	1.9464901e-4	1.9464901e-4	0.0015645442	0.0013406308	0.0025277494	0.0035734214	0.013597128	0.012747794	0.4690072	0.10169187	0.023256766	0.3117727	0.0152553255	0.010051543	0.017904082	0.011013543	0.0037224735	0.3117727	1.6814334	2.117195	
1	5	12	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	39	67	96	2	NA	NA	-1	48	432	10	1	0.94696355	0.053036485	1.0	1.0	0.24580398	2.0244198	2.584984	4.41584e-4	4.41584e-4	4.41584e-4	4.41584e-4	4.41584e-4	4.41584e-4	0.0012497692	8.512905e-4	0.001641127	0.02632099	0.006160073	0.14432535	0.005574452	0.24580398	0.07391345	0.35243562	0.071781136	0.054474086	0.0121708475	6.482841e-4	0.24580398	2.0244198	2.584984	
1	5	13	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	39	67	96	2	NA	NA	-1	24	480	10	2	0.83763826	0.16236173	1.0	1.0	0.09560933	3.3867047	2.6158764	6.0468196e-4	6.0468196e-4	6.0468196e-4	6.0468196e-4	6.0468196e-4	0.003697485	0.003233171	0.005609408	0.0075777597	0.013380597	0.024902118	0.40604204	0.16651514	0.09560933	0.18779844	0.025254892	0.019140178	0.019134993	0.011229372	0.007851629	0.09560933	3.3867047	2.6158764	
1	5	14	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	2	NA	NA	-1	24	504	4	0	0.88392925	0.11607074	1.0	1.0	0.32874689	1.6049509	2.8331945	5.312988e-4	5.312988e-4	5.312988e-4	5.312988e-4	5.312988e-4	0.0047076778	0.0031165793	0.0092707	0.0067705135	0.021140568	0.052671116	0.2336072	0.092266925	0.14433956	0.32874689	0.024822881	0.034868833	0.01917602	0.0074387356	0.014399386	0.32874689	1.6049509	2.8331945	
1	5	15	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	2	NA	NA	-1	48	528	4	1	0.9851763	0.014823695	1.0	1.0	0.49270675	1.0211989	1.8562884	5.8666687e-4	5.8666687e-4	5.8666687e-4	5.8666687e-4	5.8666687e-4	5.8666687e-4	0.00173157	0.0011613392	0.002298935	0.0056698	0.0014468802	0.035301827	0.005948986	0.07876824	0.012352467	0.49270675	0.34496614	0.010670609	0.0025817906	8.7472686e-4	0.49270675	1.0211989	1.8562884	
1	5	16	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	48	0	0	42	72	96	2	NA	NA	-1	24	576	4	1	0.99770683	0.0022932212	1.0	1.0	0.76558334	0.38536867	1.31923	2.637756e-5	2.637756e-5	2.637756e-5	2.637756e-5	2.637756e-5	2.637756e-5	3.952958e-5	0.0035826487	0.0011577008	0.004184586	1.707199e-4	0.008917757	0.0041633025	0.050961316	0.1066331	0.039732594	0.004761843	0.76558334	0.007448544	0.0015524586	0.76558334	0.38536867	1.31923	
1	5	17	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	96	2	NA	NA	-1	24	600	6	2	0.7558015	0.2441985	1.0	1.0	0.32776874	1.6092497	2.4109352	5.766987e-4	5.766987e-4	5.766987e-4	5.766987e-4	5.766987e-4	5.766987e-4	5.766987e-4	5.766987e-4	0.009551582	0.004627873	0.0059642256	0.020724095	0.0043985615	0.03716011	0.03796184	0.32776874	0.071668856	0.07170093	0.3848978	0.018961806	0.32776874	1.6092497	2.4109352	
1	5	18	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	2	NA	NA	-1	24	624	5	2	0.9850849	0.014915166	1.0	1.0	0.64377695	0.63536716	1.6864496	1.6237321e-4	1.6237321e-4	1.6237321e-4	1.6237321e-4	1.6237321e-4	1.6237321e-4	2.4209134e-4	0.0017864724	0.0014142437	0.002632189	0.0013227282	0.015257891	0.012896411	0.020387404	0.64377695	0.034097742	0.028608829	0.21654457	0.019031825	0.0010263678	0.64377695	0.63536716	1.6864496	
